Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O903342,7/1/24,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C00628,Family,None,E0053,Customer Care,P0166,SKU-100165,Local Men Standard (M),Clothing,Men,Local,1,66,101,15,7,0,101,86,66,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903803,7/1/24,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00173,Student,Silver,E0048,Customer Care,P0131,SKU-100130,Local Women Standard (S),Clothing,Women,Local,3,104,170,76,35,0,510,434,312,122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903992,7/1/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C00152,Family,None,E0064,New Sales,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,4,813,1463,878,398,0,5852,4974,3252,1722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904637,7/1/24,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C01099,Student,Silver,E0046,Customer Care,P0082,SKU-100081,Belkin Accessories Basic,Electronics,Accessories,Belkin,1,965,1432,143,103,0,1432,1289,965,324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900856,7/2/24,7/8/24,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,EFT,LOYALTY5,Loyalty 5%,C00741,Business,None,E0009,New Sales,P0082,SKU-100081,Belkin Accessories Basic,Electronics,Accessories,Belkin,1,965,1432,100,200,60,1432,1332,965,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901443,7/2/24,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C01039,Family,Silver,E0064,New Sales,P0017,SKU-100016,Russell Hobbs Kitchen Value,Home,Kitchen,Russell Hobbs,2,854,1275,255,184,0,2550,2295,1708,587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901557,7/2/24,7/8/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00564,Business,None,E0008,Customer Care,P0111,SKU-100110,Apple Phones Plus,Electronics,Phones,Apple,2,1827,2201,660,299,80,4402,3742,3654,88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901783,7/2/24,7/6/24,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,EFT,CLEARANCE15,Clearance 15%,C01196,Business,None,E0070,Customer Care,P0120,SKU-100119,Dell Laptops Pro,Electronics,Laptops,Dell,2,575,744,298,178,60,1488,1190,1150,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901811,7/2/24,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,High,Card,WEEKEND10,Weekend 10%,C00322,Budget,Silver,E0065,Corporate,P0151,SKU-100150,LG Appliances Eco,Home,Appliances,LG,1,854,1122,112,152,0,1122,1010,854,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902040,7/2/24,7/9/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Card,NONE,No Promotion,C00459,Family,Silver,E0035,Corporate,P0086,SKU-100085,Apple Tablets Air,Electronics,Tablets,Apple,1,1197,1644,82,125,60,1644,1562,1197,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902152,7/2/24,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Normal,Card,NONE,No Promotion,C00964,Business,Silver,E0015,Customer Care,P0158,SKU-100157,Local Household Value,Grocery,Household,Local,2,7,11,1,3,0,22,21,14,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903889,7/2/24,7/7/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Wallet,BUNDLE12,Bundle 12%,C01049,Budget,Silver,E0028,New Sales,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,2,1064,1675,402,236,45,3350,2948,2128,820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903982,7/2/24,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Normal,Card,NONE,No Promotion,C00950,Budget,Bronze,E0064,New Sales,P0145,SKU-100144,Lenovo Laptops Air,Electronics,Laptops,Lenovo,4,1852,2189,0,1313,0,8756,8756,7408,1348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904195,7/2/24,7/6/24,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Partner,Low,Card,NONE,No Promotion,C01091,Family,Silver,E0020,New Sales,P0111,SKU-100110,Apple Phones Plus,Electronics,Phones,Apple,2,1827,2201,0,660,45,4402,4402,3654,748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904429,7/2/24,7/3/24,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Partner,Normal,Cash,BUNDLE12,Bundle 12%,C00757,Business,Bronze,E0021,New Sales,P0150,SKU-100149,Samsung Appliances Standard,Home,Appliances,Samsung,1,854,1025,154,70,30,1025,871,854,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904479,7/2/24,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00821,Business,Silver,E0045,Upgrades,P0137,SKU-100136,Apple Phones Basic,Electronics,Phones,Apple,1,1103,1459,73,111,0,1459,1386,1103,283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904681,7/2/24,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Low,Card,WEEKEND10,Weekend 10%,C00638,Business,None,E0017,New Sales,P0021,SKU-100020,Asus Laptops Pro,Electronics,Laptops,Asus,1,1539,2074,207,149,0,2074,1867,1539,328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900036,7/3/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Normal,Cash,LOYALTY5,Loyalty 5%,C00129,Budget,Bronze,E0034,Corporate,P0060,SKU-100059,Local Kids Eco (L),Clothing,Kids,Local,2,89,151,24,22,0,302,278,178,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900086,7/3/24,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00087,Family,None,E0067,New Sales,P0162,SKU-100161,Google Phones Air,Electronics,Phones,Google,1,1068,1278,128,172,0,1278,1150,1068,82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900162,7/3/24,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00356,Budget,Bronze,E0061,New Sales,P0055,SKU-100054,Local Snacks Eco,Grocery,Snacks,Local,4,24,40,8,12,0,160,152,96,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900874,7/3/24,7/6/24,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,Finance,LOYALTY5,Loyalty 5%,C00311,Family,Gold,E0014,New Sales,P0036,SKU-100035,Local Household Standard,Grocery,Household,Local,1,20,27,2,4,45,27,25,20,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901357,7/3/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C00522,Business,Silver,E0032,New Sales,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,4,813,1463,878,398,0,5852,4974,3252,1722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902868,7/3/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Cash,BUNDLE12,Bundle 12%,C00346,Business,Gold,E0045,Upgrades,P0123,SKU-100122,Samsung Phones Pro,Electronics,Phones,Samsung,2,402,528,127,74,0,1056,929,804,125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903333,7/3/24,7/7/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Low,Finance,CLEARANCE15,Clearance 15%,C01154,Budget,Silver,E0053,Customer Care,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,2,11,15,6,2,45,30,24,22,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903611,7/3/24,7/6/24,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,High,EFT,CLEARANCE15,Clearance 15%,C00109,Student,Silver,E0019,Customer Care,P0023,SKU-100022,Local Women Standard (L),Clothing,Women,Local,2,69,86,31,11,80,172,141,138,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903626,7/3/24,7/9/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,High,Card,WEEKEND10,Weekend 10%,C00384,Family,None,E0065,Corporate,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,1,1018,1343,161,95,45,1343,1182,1018,164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903764,7/3/24,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Cash,WEEKEND10,Weekend 10%,C00331,Business,None,E0045,Upgrades,P0076,SKU-100075,Belkin Accessories Plus,Electronics,Accessories,Belkin,1,1268,1760,176,127,0,1760,1584,1268,316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903944,7/3/24,7/8/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00420,Family,Silver,E0049,Customer Care,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,2,1018,1343,349,187,45,2686,2337,2036,301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904919,7/3/24,7/4/24,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Partner,Normal,Card,WEEKEND10,Weekend 10%,C00332,Family,Bronze,E0035,Corporate,P0053,SKU-100052,Bosch Cleaning Standard,Home,Cleaning,Bosch,1,1150,1447,145,104,30,1447,1302,1150,152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900048,7/4/24,7/5/24,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,EFT,BUNDLE12,Bundle 12%,C00015,Business,None,E0049,Customer Care,P0134,SKU-100133,Google Phones Max,Electronics,Phones,Google,2,487,645,181,166,30,1290,1109,974,135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900627,7/4/24,7/6/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Card,NONE,No Promotion,C01179,Family,None,E0038,Customer Care,P0050,SKU-100049,Samsung Appliances Value,Home,Appliances,Samsung,1,1148,1352,0,108,60,1352,1352,1148,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901064,7/4/24,7/10/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00468,Business,None,E0067,New Sales,P0144,SKU-100143,Belkin Accessories Basic,Electronics,Accessories,Belkin,2,824,1431,429,195,30,2862,2433,1648,785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901205,7/4/24,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,NONE,No Promotion,C00537,Family,Gold,E0055,Corporate,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,3,95,128,12,30,0,384,372,285,87
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901222,7/4/24,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Wallet,NONE,No Promotion,C00149,Student,None,E0047,Corporate,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,2,1064,1675,168,255,0,3350,3182,2128,1054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901489,7/4/24,7/5/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,Card,NONE,No Promotion,C00957,Budget,None,E0011,Customer Care,P0122,SKU-100121,Bosch Cleaning Eco,Home,Cleaning,Bosch,2,227,285,28,43,0,570,542,454,88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901669,7/4/24,7/5/24,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Partner,Normal,Card,NONE,No Promotion,C00980,Family,None,E0004,Upgrades,P0077,SKU-100076,HP Laptops Pro,Electronics,Laptops,HP,2,631,930,37,146,30,1860,1823,1262,561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902061,7/4/24,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Normal,Card,NONE,No Promotion,C01193,Business,None,E0045,Upgrades,P0173,SKU-100172,Google Phones Pro,Electronics,Phones,Google,2,458,544,33,158,0,1088,1055,916,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902289,7/4/24,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00105,Family,None,E0061,New Sales,P0001,SKU-100000,Bosch Appliances Eco,Home,Appliances,Bosch,1,358,581,58,42,0,581,523,358,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902532,7/4/24,7/7/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00270,Family,None,E0046,Customer Care,P0071,SKU-100070,Local Beverages Standard,Grocery,Beverages,Local,3,21,26,8,6,60,78,70,63,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903180,7/4/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00193,Family,Bronze,E0055,Corporate,P0009,SKU-100008,Apple Tablets Basic,Electronics,Tablets,Apple,4,1395,2251,900,648,0,9004,8104,5580,2524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903225,7/4/24,7/7/24,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,Online,Low,Card,LOYALTY5,Loyalty 5%,C00507,Family,Bronze,E0016,Upgrades,P0041,SKU-100040,Local Men Value (S),Clothing,Men,Local,1,68,109,11,15,60,109,98,68,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903441,7/4/24,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Normal,EFT,NONE,No Promotion,C00636,Family,Bronze,E0056,Corporate,P0024,SKU-100023,Samsung Appliances Eco,Home,Appliances,Samsung,1,291,410,0,62,0,410,410,291,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903522,7/4/24,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00534,Student,Gold,E0060,New Sales,P0075,SKU-100074,Local Beverages Eco,Grocery,Beverages,Local,1,21,37,6,2,0,37,31,21,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901085,7/5/24,7/12/24,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00830,Business,None,E0067,New Sales,P0061,SKU-100060,Apple Phones Basic,Electronics,Phones,Apple,2,1538,2340,562,329,0,4680,4118,3076,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901653,7/5/24,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Finance,NONE,No Promotion,C00269,Family,Bronze,E0026,Customer Care,P0005,SKU-100004,Anker Accessories Pro,Electronics,Accessories,Anker,1,502,818,16,64,0,818,802,502,300
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902539,7/5/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,High,EFT,CLEARANCE15,Clearance 15%,C00079,Family,Bronze,E0003,New Sales,P0158,SKU-100157,Local Household Value,Grocery,Household,Local,2,7,11,4,1,0,22,18,14,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902544,7/5/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00493,Business,Bronze,E0038,Customer Care,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,2,1018,1343,269,193,0,2686,2417,2036,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902972,7/5/24,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C01200,Budget,None,E0037,Corporate,P0137,SKU-100136,Apple Phones Basic,Electronics,Phones,Apple,1,1103,1459,73,208,0,1459,1386,1103,283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903391,7/5/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Normal,EFT,BUNDLE12,Bundle 12%,C00176,Student,Gold,E0029,New Sales,P0138,SKU-100137,Local Beverages Value,Grocery,Beverages,Local,1,5,7,1,0,0,7,6,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903682,7/5/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Finance,NONE,No Promotion,C00843,Business,None,E0069,New Sales,P0174,SKU-100173,Local Beverages Standard,Grocery,Beverages,Local,1,30,40,0,3,0,40,40,30,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904267,7/5/24,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Low,Card,NONE,No Promotion,C00506,Student,Bronze,E0036,Customer Care,P0058,SKU-100057,Local Household Premium,Grocery,Household,Local,1,21,30,0,2,0,30,30,21,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904673,7/5/24,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00822,Family,Gold,E0005,Corporate,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,3,1064,1675,251,382,0,5025,4774,3192,1582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900065,7/6/24,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00384,Family,None,E0034,Corporate,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,1,95,128,10,9,0,128,118,95,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900095,7/6/24,7/8/24,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,EFT,NONE,No Promotion,C00796,Business,None,E0063,Customer Care,P0147,SKU-100146,Belkin Accessories Max,Electronics,Accessories,Belkin,3,1162,2056,0,925,80,6168,6168,3486,2682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900252,7/6/24,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Low,Cash,BUNDLE12,Bundle 12%,C00723,Business,None,E0037,Corporate,P0174,SKU-100173,Local Beverages Standard,Grocery,Beverages,Local,1,30,40,5,3,0,40,35,30,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901671,7/6/24,7/11/24,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Normal,Wallet,LOYALTY5,Loyalty 5%,C00554,Business,Bronze,E0003,New Sales,P0127,SKU-100126,LG Appliances Value,Home,Appliances,LG,2,167,231,37,64,30,462,425,334,91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901827,7/6/24,7/12/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Partner,Normal,Finance,LOYALTY5,Loyalty 5%,C00708,Student,Silver,E0029,New Sales,P0081,SKU-100080,Local Household Premium,Grocery,Household,Local,1,8,14,1,1,60,14,13,8,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902277,7/6/24,7/11/24,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,WEEKEND10,Weekend 10%,C01182,Budget,None,E0007,Upgrades,P0108,SKU-100107,Samsung Phones Max,Electronics,Phones,Samsung,1,1522,2184,262,288,80,2184,1922,1522,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902404,7/6/24,7/10/24,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00254,Student,None,E0069,New Sales,P0175,SKU-100174,Local Beverages Eco,Grocery,Beverages,Local,1,11,16,3,2,0,16,13,11,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902944,7/6/24,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00895,Budget,None,E0018,Corporate,P0150,SKU-100149,Samsung Appliances Standard,Home,Appliances,Samsung,1,854,1025,154,70,0,1025,871,854,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903008,7/6/24,7/7/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00072,Student,Silver,E0050,Customer Care,P0007,SKU-100006,Samsung Phones Max,Electronics,Phones,Samsung,4,938,1598,959,435,60,6392,5433,3752,1681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903917,7/6/24,7/7/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,Cash,LOYALTY5,Loyalty 5%,C00635,Family,None,E0063,Customer Care,P0141,SKU-100140,Local Beverages Eco,Grocery,Beverages,Local,4,11,13,3,4,80,52,49,44,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903927,7/6/24,7/13/24,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C01018,Family,None,E0063,Customer Care,P0174,SKU-100173,Local Beverages Standard,Grocery,Beverages,Local,2,30,40,8,6,0,80,72,60,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904032,7/6/24,7/12/24,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,NONE,No Promotion,C00477,Budget,Bronze,E0060,New Sales,P0052,SKU-100051,Local Women Premium (M),Clothing,Women,Local,2,113,149,0,45,60,298,298,226,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904616,7/6/24,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Wallet,NONE,No Promotion,C00713,Family,None,E0017,New Sales,P0151,SKU-100150,LG Appliances Eco,Home,Appliances,LG,1,854,1122,0,90,0,1122,1122,854,268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904783,7/6/24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,EFT,LOYALTY5,Loyalty 5%,C00810,Family,None,E0010,New Sales,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,2,11,15,2,4,0,30,28,22,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900553,7/7/24,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00662,Student,None,E0056,Corporate,P0027,SKU-100026,Logitech Accessories Air,Electronics,Accessories,Logitech,4,1215,2068,993,1092,0,8272,7279,4860,2419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900719,7/7/24,7/13/24,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Low,Wallet,LOYALTY5,Loyalty 5%,C00798,Business,Bronze,E0066,Upgrades,P0006,SKU-100005,Local Snacks Value,Grocery,Snacks,Local,1,5,8,0,1,30,8,8,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900945,7/7/24,7/14/24,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,BUNDLE12,Bundle 12%,C01024,Budget,None,E0017,New Sales,P0129,SKU-100128,Belkin Accessories Air,Electronics,Accessories,Belkin,1,1558,2119,318,270,45,2119,1801,1558,243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901001,7/7/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Low,EFT,LOYALTY5,Loyalty 5%,C00916,Student,Bronze,E0019,Customer Care,P0053,SKU-100052,Bosch Cleaning Standard,Home,Cleaning,Bosch,1,1150,1447,116,106,0,1447,1331,1150,181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901072,7/7/24,7/9/24,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Low,EFT,NONE,No Promotion,C00402,Family,Silver,E0057,Upgrades,P0134,SKU-100133,Google Phones Max,Electronics,Phones,Google,1,487,645,19,50,45,645,626,487,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901511,7/7/24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Low,Card,LOYALTY5,Loyalty 5%,C00153,Budget,Bronze,E0002,Corporate,P0109,SKU-100108,Google Phones Max,Electronics,Phones,Google,1,1160,1948,156,269,0,1948,1792,1160,632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
